entrez_gene_id	hugo_symbol
79844	ZDHHC11
83861	RSPH3
56311	ANKRD7
136332	LRGUK
79989	TTC26
64327	LMBR1
346389	MACC1
4300	MLLT3
5789	PTPRD
114928	GPRASP2
340547	VSIG1
139804	RBMXL3
63982	ANO3
282775	OR5J2
54934	KANSL2
9119	KRT75
26050	SLITRK5
255252	LRRC57
197135	PATL2
50615	IL21R
84923	FAM104A
9141	PDCD5
149345	SHISA4
8547	FCN3
765	CA6
23054	NCOA6
79675	FASTKD1
4124	MAN2A1
51015	ISOC1
56923	NMUR2
441151	TMEM151B
2941	GSTA4
83482	SCRT1
25	ABL1
5634	PRPS2
6901	TAZ
64743	WDR13
83259	PCDH11Y
55176	SEC61A2
3070	HELLS
341277	OVCH2
8091	HMGA2
56339	METTL3
79705	LRRK1
64843	ISL2
85407	NKD1
4495	MT1G
9091	PIGQ
58189	WFDC1
201299	RDM1
5268	SERPINB5
89858	SIGLEC12
30835	CD209
8564	KMO
401992	OR2T2
22955	SCMH1
4352	MPL
6512	SLC1A7
2307	FOXS1
645280	SMPD4P1
113691	TUBA3FP
153527	ZMAT2
9774	BCLAF1
7201	TRHR
23462	HEY1
687	KLF9
1903	S1PR3
139760	GPR119
23096	IQSEC2
4935	GPR143
51182	HSPA14
79023	NUP37
6773	STAT2
259232	NALCN
79944	L2HGDH
56204	FAM214A
81533	ITFG1
535	ATP6V0A1
4779	NFE2L1
6603	SMARCD2
26528	DAZAP1
93343	MVB12A
92799	SHKBP1
29914	UBIAD1
100129405	MSTO2P
606495	CYB5RL
261734	NPHP4
8218	CLTCL1
6300	MAPK12
10913	EDAR
85461	TANC1
57282	SLC4A10
28885	IGKV2D-24
26137	ZBTB20
3556	IL1RAP
2771	GNAI2
57575	PCDH10
55351	STK32B
282890	ZNF311
80863	PRRT1
5961	PRPH2
9425	CDYL
55124	PIWIL2
57094	CPA6
8989	TRPA1
9858	PPP1R26
27019	DNAI1
1355	COX15
340745	LRIT2
6857	SYT1
490	ATP2B1
122011	CSNK1A1L
79609	VCPKMT
23205	ACSBG1
2357	FPR1
7409	VAV1
400668	PRSS57
149095	DCST1
2707	GJB3
1298	COL9A2
55661	DDX27
140628	GATA5
6647	SOD1
5361	PLXNA1
7363	UGT2B4
5110	PCMT1
55972	SLC25A40
2936	GSR
293	SLC25A6
439915	KRTAP5-5
8519	IFITM1
390168	OR5M1
120787	OR52W1
10906	TRAFD1
4938	OAS1
90070	LACRT
161436	EML5
283927	NUDT7
7756	ZNF207
23131	GPATCH8
55852	TEX2
3838	KPNA2
4158	MC2R
26251	KCNG2
7643	ZNF90
9757	KMT2B
147968	CAPN12
1891	ECH1
79958	DENND1C
54112	GPR88
80834	TAS1R2
29097	CNIH4
64216	TFB2M
192669	AGO3
8643	PTCH2
284800	FAM182A
245930	DEFB116
8785	MATN4
64968	MRPS6
89781	HPS4
2660	MSTN
23192	ATG4B
56987	BBX
152015	ROPN1B
57088	PLSCR4
23007	PLCH1
6002	RGS12
10855	HPSE
6696	SPP1
340069	FAM170A
56125	PCDHB11
347733	TUBB2B
129685	TAF8
10864	SLC22A7
222255	ATXN7L1
29992	PILRA
26873	OPLAH
55290	BRF2
91373	UAP1L1
139818	DOCK11
100507605	LINC00837
6240	RRM1
390037	OR52I1
3855	KRT7
286887	KRT6C
7132	TNFRSF1A
79738	BBS10
100126315	MIR665
122773	KLHDC1
162073	ITPRIPL2
5589	PRKCSH
8605	PLA2G4C
79716	NPEPL1
63929	XPNPEP3
5468	PPARG
80254	CEP63
64651	CSRNP1
27145	FILIP1
206412	C6orf163
83940	TATDN1
80346	REEP4
54875	CNTLN
4799	NFX1
85012	TCEAL3
79710	MORC4
286530	P2RY8
26507	CNNM1
64215	DNAJC1
4863	NPAT
219493	OR5AR1
645332	FAM86C2P
404635	NANOGP1
9056	SLC7A7
2764	GMFB
54207	KCNK10
79789	CLMN
26258	BLOC1S6
7090	TLE3
197320	ZNF778
146760	RTN4RL1
26284	ERAL1
3885	KRT34
6829	SUPT5H
7770	ZNF227
946	SIGLEC6
829	CAPZA1
54998	AURKAIP1
7062	TCHH
441911	OR10J3
844	CASQ1
2153	F5
6000	RGS7
7150	TOP1
56937	PMEPA1
23532	PRAME
415116	PIM3
129684	CNTNAP5
10746	MAP3K2
1803	DPP4
80055	PGAP1
51449	PCYOX1
64795	RMND5A
55714	TENM3
407000	MIR218-1
81037	CLPTM1L
7045	TGFBI
57472	CNOT6
8464	SUPT3H
653	BMP5
259285	TAS2R39
392862	GRID2IP
117531	TMC1
158471	PRUNE2
219874	OR6T1
23258	DENND5A
10970	CKAP4
6579	SLCO1A2
112	ADCY6
57658	CALCOCO1
196500	PIANP
81624	DIAPH3
9074	CLDN6
3681	ITGAD
342346	C16orf96
23090	ZNF423
6553	SLC9A5
342667	STAC2
148254	ZNF555
56915	EXOSC5
2512	FTL
94027	CGB7
6205	RPS11
10998	SLC27A5
9651	PLCH2
4985	OPRD1
55182	RNF220
2634	GBP2
5326	PLAGL2
5203	PFDN4
1525	CXADR
337979	KRTAP22-1
11077	HSF2BP
1120	CHKB
7072	TIA1
55683	KANSL3
51555	PEX5L
55584	CHRNA9
23567	ZNF346
9509	ADAMTS2
6293	VPS52
79571	GCC1
10499	NCOA2
286148	DPY19L4
51148	CERCAM
65083	NOL6
138240	C9orf57
5631	PRPS1
8277	TKTL1
56288	PARD3
4978	OPCML
26298	EHF
283464	GXYLT1
12	SERPINA3
256646	NUTM1
5428	POLG
1632	ECI1
124801	LSM12
115106	HAUS1
23253	ANKRD12
50944	SHANK1
91663	MYADM
127707	KLHDC7A
9064	MAP3K6
81493	SYNC
9829	DNAJC6
81849	ST6GALNAC5
80135	RPF1
9875	URB1
407017	MIR26B
9942	XYLB
5627	PROS1
7364	UGT2B7
206358	SLC36A1
114801	TMEM200A
11119	BTN3A1
2914	GRM4
84668	FAM126A
54187	NANS
10773	ZBTB6
23203	PMPCA
7763	ZFAND5
56912	IFT46
2542	SLC37A4
6768	ST14
84957	RELT
9365	KL
10845	CLPX
196993	CT62
10672	GNA13
6318	SERPINB4
49856	WRAP73
79159	NOL12
8886	DDX18
51208	CLDN18
22871	NLGN1
27115	PDE7B
4233	MET
7553	ZNF7
10383	TUBB4B
3703	STT3A
55709	KBTBD4
35	ACADS
26278	SACS
400224	PLEKHD1
10116	FEM1B
10481	HOXB13
93099	DMKN
282616	IFNL2
29888	STRN4
55585	UBE2Q1
5451	POU2F1
51361	HOOK1
54453	RIN2
60625	DHX35
6453	ITSN1
79809	TTC21B
84128	WDR75
6295	SAG
64395	GMCL1
6936	GCFC2
80746	TSEN2
116441	TM4SF18
285315	C3orf33
8536	CAMK1
80014	WWC2
246175	CNOT6L
114915	EPB41L4A-AS1
57688	ZSWIM6
442184	OR2B3
442361	OR2A2
5166	PDK4
56704	JPH1
5695	PSMB7
51270	TFDP3
64648	SPANXD
4354	MPP1
59272	ACE2
117154	DACH2
140766	ADAMTS14
118932	ANKRD22
745	MYRF
387601	SLC22A25
2963	GTF2F2
7011	TEP1
641	BLM
23450	SF3B3
79922	MRM1
2896	GRN
10642	IGF2BP1
64750	SMURF2
91133	L3MBTL4
333	APLP1
6195	RPS6KA1
1733	DIO1
60482	SLC5A7
23175	LPIN1
10225	CD96
51185	CRBN
53917	RAB24
57515	SERINC1
9113	LATS1
55626	AMBRA1
400206	DPPA3P2
79834	PEAK1
4225	MEP1B
81	ACTN4
56891	LGALS14
80896	NPL
10936	GPR75
28943	IGKV1-6
10144	FAM13A
442194	OR10C1
202559	KHDRBS2
229	ALDOB
255022	CALHM1
143244	EIF5AL1
84287	ZDHHC16
10944	C11orf58
10553	HTATIP2
3665	IRF7
92105	INTS4
66005	CHID1
10959	TMED2
23545	ATP6V0A2
120892	LRRK2
29951	PDZRN4
84790	TUBA1C
81566	CSRNP2
5916	RARG
10426	TUBGCP3
6252	RTN1
8748	ADAM20
28317	IGHV4OR15-8
64799	IQCH
11051	NUDT21
1800	DPEP1
6117	RPA1
4137	MAPT
5889	RAD51C
55748	CNDP2
7064	THOP1
10567	RABAC1
2909	ARHGAP35
54482	TRMT13
10500	SEMA6C
4881	NPR1
11266	DUSP12
64407	RGS18
6238	RRBP1
1137	CHRNA4
51665	ASB1
23498	HAAO
5197	PF4V1
1729	DIAPH1
55696	RBM22
51491	NOP16
729	C6
4214	MAP3K1
5924	RASGRF2
53832	IL20RA
90639	COX19
11062	DUS4L
6916	TBXAS1
157376	FER1L6-AS2
4342	MOS
64794	DDX31
692226	SNORD96B
1038	CDR1
22866	CNKSR2
2710	GK
1947	EFNB1
59338	PLEKHA1
90550	MCU
25996	REXO2
8539	API5
9776	ATG13
53841	CDHR5
2248	FGF3
353164	TAS2R42
93589	CACNA2D4
9375	TM9SF2
2262	GPC5
4738	NEDD8
83851	SYT16
78990	OTUB2
145264	SERPINA12
3683	ITGAL
9727	RAB11FIP3
65057	ACD
146198	ZFP90
124783	SPATA32
83854	ANGPTL6
7769	ZNF226
388561	ZNF761
10908	PNPLA6
56956	LHX9
8497	PPFIA4
11079	RER1
5621	PRNP
26469	PTPN18
58484	NLRC4
3827	KNG1
118442	GPR62
7092	TLL1
5602	MAPK10
353189	SLCO4C1
64901	RANBP17
4082	MARCKS
51465	UBE2J1
136051	ZNF786
55501	CHST12
5154	PDGFA
3984	LIMK1
29967	LRP12
10987	COPS5
4593	MUSK
7169	TPM2
286410	ATP11C
7739	ZNF185
27238	GPKOW
221074	SLC39A12
84102	SLC41A2
9761	MLEC
1910	EDNRB
2009	EML1
22893	BAHD1
9121	SLC16A5
81856	ZNF611
9641	IKBKE
9762	LZTS3
11096	ADAMTS5
6948	TCN2
344148	NCKAP5
200403	VWA3B
23101	MCF2L2
692099	FAM86DP
57497	LRFN2
89958	SAPCD2
5076	PAX2
1326	MAP3K8
8803	SUCLA2
10598	AHSA1
8139	GAN
124995	MRPL10
441818	WBP11P1
29785	CYP2S1
54795	TRPM4
11085	ADAM30
2987	GUK1
5266	PI3
55137	FIGN
84077	C3orf20
8467	SMARCA5
9867	PJA2
23553	HYAL4
114960	TSGA13
25769	SLC24A2
340578	DCAF12L2
3481	IGF2
254187	TSGA10IP
219333	USP12
384	ARG2
23005	MAPKBP1
283659	PRTG
84942	WDR73
11151	CORO1A
84616	KRTAP4-4
94015	TTYH2
6253	RTN2
113802	HENMT1
2005	ELK4
2025	ENO1P1
182	JAG1
2678	GGT1
150297	C22orf42
8542	APOL1
9582	APOBEC3B
84271	POLDIP3
84281	C2orf88
93010	B3GNT7
80895	ILKAP
130106	CIB4
131368	ZPLD1
7372	UMPS
6184	RPN1
8470	SORBS2
1176	AP3S1
5159	PDGFRB
56257	MEPCE
4850	CNOT4
6224	RPS20
7403	KDM6A
28638	TRBC2
10360	NPM3
9748	SLK
220963	SLC16A9
84953	MICALCL
83464	APH1B
729993	SHISA9
114826	SMYD4
163050	ZNF564
51070	NOSIP
43847	KLK14
79143	MBOAT7
29956	CERS2
998	CDC42
2048	EPHB2
10472	ZBTB18
9682	KDM4A
51249	TMEM69
140862	ISM1
128637	TBC1D20
10739	RFPL2
132228	LSMEM2
4085	MAD2L1
9324	HMGN3
3206	HOXA10
139170	DCAF12L1
26341	OR5H1
219790	RTKN2
84000	TMPRSS13
677	ZFP36L1
641372	ACOT6
22801	ITGA11
6155	RPL27
2118	ETV4
84622	ZNF594
57657	HCN3
5743	PTGS2
864	RUNX3
148423	C1orf52
10483	SEC23B
116211	TM4SF19
91869	RFT1
4589	MUC7
56139	PCDHA10
338398	TAS2R60
387129	NPSR1
28991	COMMD5
57584	ARHGAP21
10023	FRAT1
219875	OR4D5
80198	MUS81
255394	TCP11L2
259296	TAS2R50
5829	PXN
26290	GALNT8
28711	TRAJ44
53944	CSNK1G1
57465	TBC1D24
8786	RGS11
81033	KCNH6
147463	ANKRD29
163227	ZNF100
3738	KCNA3
8995	TNFSF18
79570	NKAIN1
84938	ATG4C
11083	DIDO1
390530	IGHV1OR21-1
84645	C22orf23
91289	LMF2
2191	FAP
9940	DLEC1
175	AGA
2638	GC
5145	PDE6A
51473	DCDC2
225689	MAPK15
5108	PCM1
6256	RXRA
9843	HEPH
100302150	MIR1296
390054	OR52A5
10825	NEU3
23274	CLEC16A
54758	KLHDC4
8463	TEAD2
26052	DNM3
2060	EPS15
23169	SLC35D1
8200	GDF5
9584	RBM39
23264	ZC3H7B
11252	PACSIN2
8807	IL18RAP
7145	TNS1
14	AAMP
2596	GAP43
151636	DTX3L
2624	GATA2
56920	SEMA3G
54908	SPDL1
387103	CENPW
79541	OR2A4
222229	LRWD1
23148	NACAD
11014	KDELR2
2747	GLUD2
374470	C12orf42
729873	TBC1D3
119395	CALHM3
5962	RDX
89944	GLB1L2
25884	CHRDL2
405753	DUOXA2
53346	TM6SF1
3480	IGF1R
55815	TSNAXIP1
863	CBFA2T3
54799	MBTD1
80000	GREB1L
84134	TOMM40L
22977	AKR7A3
27285	TEKT2
3976	LIF
3761	KCNJ4
57669	EPB41L5
8502	PKP4
56922	MCCC1
1857	DVL3
8618	CADPS
4968	OGG1
4717	NDUFC1
375484	SIMC1
9319	TRIP13
57691	KIAA1586
441282	AKR1B15
157570	ESCO2
9099	USP2
116337	PANX3
10418	SPON1
417	ART1
4326	MMP17
55051	NRDE2
90427	BMF
342132	ZNF774
342357	ZKSCAN2
55911	APOBR
3163	HMOX2
55308	DDX19A
57615	ZNF492
51043	ZBTB7B
4063	LY9
337971	KRTAP19-4
3141	HLCS
23481	PES1
3557	IL1RN
2043	EPHA4
151742	PPM1L
10815	CPLX1
153222	CREBRF
55809	TRERF1
100142659	CTAGE8
138883	OR1N1
320	APBA1
3437	IFIT3
283149	BCL9L
399881	HNRNPKP3
160298	C11orf42
441639	OR9K2
85406	DNAJC14
28526	TRDC
9786	KIAA0586
283571	PROX2
22938	SNW1
55329	MNS1
4643	MYO1E
390616	ANKRD34C
2521	FUS
201305	SPNS3
1528	CYB5A
85360	SYDE1
8672	EIF4G3
732	C8B
126969	SLC44A3
140733	MACROD2
51733	UPB1
200734	SPRED2
4057	LTF
55276	PGM2
5158	PDE6B
10112	KIF20A
56135	PCDHAC1
3161	HMMR
54514	DDX4
79865	TREML2
54517	PUS7
10049	DNAJB6
9069	CLDN12
27299	ADAMDEC1
54881	TEX10
5151	PDE8A
51306	FAM13B
401647	GOLGA7B
915	CD3D
54860	MS4A12
11318	GPR182
122402	TDRD9
390442	OR11H4
11177	BAZ1A
124842	TMEM132E
146664	MGAT5B
727758	ROCK1P1
55205	ZNF532
23383	MAU2
10226	PLIN3
79469	DLEU2L
149954	BPIFB4
81061	OR11H1
5455	POU3F3
25780	RASGRP3
23433	RHOQ
400954	EML6
10618	TGOLN2
199223	TTC21A
6787	NEK4
5431	POLR2B
55255	WDR41
83989	FAM172A
11149	BVES
6878	TAF6
3612	IMPA1
6130	RPL7A
219	ALDH1B1
54754	NUTM2F
8270	LAGE3
6229	RPS24
54663	WDR74
4633	MYL2
5939	RBMS2
92797	HELB
374462	PTPRQ
143	PARP4
55159	RFWD3
642	BLMH
117584	RFFL
1311	COMP
126433	FBXO27
5670	PSG2
79814	AGMAT
54583	EGLN1
92737	DNER
28990	ASTE1
6747	SSR3
57560	IFT80
10686	CLDN16
116966	WDR17
84240	ZCCHC9
2766	GMPR
223117	SEMA3D
203074	PRSS55
2625	GATA3
140461	ASB8
29110	TBK1
160419	C12orf50
91833	WDR20
3831	KLC1
58157	NGB
5346	PLIN1
55715	DOK4
124535	HSF5
27134	TJP3
92285	ZNF585B
5990	RFX2
117157	SH2D1B
3756	KCNH1
140893	RBBP8NL
3176	HNMT
6750	SST
10460	TACC3
7424	VEGFC
22998	LIMCH1
339965	CCDC158
7322	UBE2D2
51289	RXFP3
133418	EMB
6005	RHAG
54511	HMGCLL1
24146	CLDN15
254048	UBN2
136242	PRSS37
9586	CREB5
346562	GNAT3
30010	NXPH1
1584	CYP11B1
347168	OR1J1
253650	ANKRD18A
10479	SLC9A6
84631	SLITRK2
390271	OR8B3
3758	KCNJ1
605	BCL7A
57696	DDX55
64112	MOAP1
161176	SYNE3
90417	KNSTRN
10040	TOM1L1
146779	EFCAB3
1785	DNM2
29911	HOOK2
5989	RFX1
4921	DDR2
9859	CEP170
79442	LRRC2
2298	FOXD4
79896	THNSL1
27063	ANKRD1
64066	MMP27
143570	XRRA1
5801	PTPRR
144811	LACC1
29766	TMOD3
84465	MEGF11
9114	ATP6V0D1
10232	MSLN
51547	SIRT7
566	AZU1
1889	ECE1
127623	OR2B11
5724	PTAFR
79953	SYNDIG1
149951	COMMD7
5798	PTPRN
3795	KHK
6538	SLC6A11
51163	DBR1
2266	FGG
689	BTF3
346689	KLRG2
57595	PDZD4
139285	AMER1
118472	ZNF511
414149	ACBD7
796	CALCA
81532	MOB2
79780	CCDC82
6910	TBX5
6334	SCN8A
58158	NEUROD4
390436	OR4K17
92579	G6PC3
146850	PIK3R6
64863	METTL4
9663	LPIN2
84307	ZNF397
57130	ATP13A1
641649	TMEM91
342908	ZNF404
147912	SIX5
55432	YOD1
359948	IRF2BP2
391194	OR2M2
339487	ZBTB8OS
1677	DFFB
7389	UROD
4174	MCM5
113828	FAM83F
26056	RAB11FIP5
23397	NCAPH
23043	TNIK
54899	PXK
10891	PPARGC1A
6452	SH3BP2
7700	ZNF141
134265	AFAP1L1
6732	SRPK1
221357	GSTA5
26130	GAPVD1
79109	MAPKAP1
6837	MED22
55582	KIF27
9968	MED12
6567	SLC16A2
7753	ZNF202
2313	FLI1
2620	GAS2
7189	TRAF6
5913	RAPSN
400073	C12orf76
3679	ITGA7
6866	TAC3
6144	RPL21
9240	PNMA1
9717	SEC14L5
63922	CHTF18
84074	QRICH2
63893	UBE2O
4161	MC5R
147837	ZNF563
388512	CLEC17A
148066	ZNRF4
116835	HSPA12B
81030	ZBP1
55679	LIMS2
23190	UBXN4
8941	CDK5R2
28892	IGKV1D-42
55254	TMEM39A
2257	FGF12
26025	PCDHGA12
1843	DUSP1
2255	FGF10
254394	MCM9
1797	DXO
2875	GPT
51201	ZDHHC2
158427	TSTD2
79868	ALG13
2158	F9
220992	ZNF485
85416	ZIC5
1198	CLK3
398	ARHGDIG
9703	KIAA0100
84203	TXNDC2
6915	TBXA2R
1178	CLC
128360	OR10T2
391123	VSIG8
57147	SCYL3
90853	SPOCD1
79871	RPAP2
9394	HS6ST1
201895	SMIM14
54490	UGT2B28
1657	DMXL1
375444	C5orf34
3190	HNRNPK
54414	SIAE
4246	SCGB2A1
23201	FAM168A
80018	NAA25
122740	OR4K14
5046	PCSK6
54852	PAQR5
55323	LARP6
10933	MORF4L1
1394	CRHR1
284076	TTLL6
162282	ANKFN1
79665	DHX40
11314	CD300A
57834	CYP4F11
9745	ZNF536
22996	TTC39A
54680	ZNHIT6
1114	CHGB
23654	PLXNB2
57117	INTS12
10427	SEC24B
10568	SLC34A2
56113	PCDHGA2
117608	ZNF354B
340152	ZC3H12D
5232	PGK2
4034	LRCH4
4061	LY6E
55893	ZNF395
64922	LRRC19
10009	ZBTB33
389898	UBE2NL
9033	PKD2L1
399814	C10orf120
643418	LIPN
7704	ZBTB16
81300	OR4P4
23389	MED13L
1102	RCBTB2
145282	MIPOL1
1133	CHRM5
51103	NDUFAF1
2886	GRB7
51529	ANAPC11
284439	SLC25A42
83987	CCDC8
6814	STXBP3
2780	GNAT2
51506	UFC1
391189	OR11L1
22823	MTF2
1059	CENPB
140258	KRTAP13-1
53820	RIPPLY3
114904	C1QTNF6
25801	GCA
57337	SENP7
11070	TMEM115
55858	TMEM165
3184	HNRNPD
7180	CRISP2
6608	SMO
23382	AHCYL2
64005	MYO1G
26995	TRUB2
1193	CLIC2
7073	TIAL1
3778	KCNMA1
3224	HOXC8
382	ARF6
3990	LIPC
646892	SH2D7
487	ATP2A1
6720	SREBF1
124857	WFIKKN2
26664	OR7C1
79575	ABHD8
467	ATF3
79862	ZNF669
100132288	TEKT4P2
785	CACNB4
5270	SERPINE2
51540	SCLY
80012	PHC3
170960	ZNF721
9778	KIAA0232
6935	ZEB1
80195	TMEM254
57559	STAMBPL1
338661	TMEM225
5970	RELA
55206	SBNO1
161247	FITM1
9028	RHBDL1
9294	S1PR2
163087	ZNF383
8189	SYMPK
554210	MIR429
260425	MAGI3
1653	DDX1
3329	HSPD1
1462	VCAN
1906	EDN1
340441	POTEA
54552	GNL3L
5241	PGR
25891	PAMR1
143678	C11orf94
6433	SFSWAP
10635	RAD51AP1
9573	GDF3
2254	FGF9
4130	MAP1A
10664	CTCF
3975	LHX1
54883	CWC25
58488	PCTP
350	APOH
50628	GEMIN4
10982	MAPRE2
83876	MRO
284371	ZNF841
81626	SHCBP1L
128061	C1orf131
343563	OR2T29
55223	TRIM62
63967	CLSPN
54923	LIME1
55571	CNOT11
11262	SP140
5504	PPP1R2
60592	SCOC
3818	KLKB1
23244	PDS5A
81688	C6orf62
57109	REXO4
6535	SLC6A8
26091	HERC4
142891	SAMD8
653247	PRB2
29095	ORMDL2
8693	GALNT4
5611	DNAJC3
3494	IGHA2
1215	CMA1
7874	USP7
4160	MC4R
26993	AKAP8L
558	AXL
126133	ALDH16A1
2358	FPR2
79042	TSEN34
548594	KIR3DP1
10332	CLEC4M
7675	ZNF121
10903	MTMR11
353137	LCE1F
27173	SLC39A1
6232	RPS27
6258	RXRG
55532	SLC30A10
6548	SLC9A1
692085	SNORD45C
140699	MROH8
4159	MC3R
130367	SGPP2
7707	ZNF148
4154	MBNL1
2994	GYPB
6222	RPS18
54209	TREM2
54968	TMEM70
216	ALDH1A1
11238	CA5B
100133308	RSU1P2
643414	LIPK
10938	EHD1
254102	EHBP1L1
399697	CTXN2
64220	STRA6
64174	DPEP2
79986	ZNF702P
126637	TCHHL1
9191	DEDD
2165	F13B
1912	PHC2
51230	PHF20
56667	MUC13
64084	CLSTN2
23657	SLC7A11
2557	GABRA4
7466	WFS1
348932	SLC6A18
133690	CAPSL
5144	PDE4D
23635	SSBP2
26695	OR2U1P
256227	STEAP1B
9991	PTBP3
11191	PTENP1
84548	TMEM185A
100130935	CSAG4
22895	RPH3A
79661	NEIL1
147172	LRRC37BP1
5664	PSEN2
5660	PSAP
10581	IFITM2
643376	BTBD18
55198	APPL2
207	AKT1
567	B2M
79400	NOX5
7126	TNFAIP1
4222	MEOX1
9441	MED26
3811	KIR3DL1
477	ATP1A2
3080	CFHR2
1604	CD55
1491	CTH
337976	KRTAP20-2
64682	ANAPC1
2034	EPAS1
2107	ETF1
65989	DLK2
10434	LYPLA1
27067	STAU2
340527	NHSL2
4675	NAP1L3
105	ADARB2
11095	ADAMTS8
7748	ZNF195
9479	MAPK8IP1
84285	EIF1AD
23529	CLCF1
1717	DHCR7
23241	PACS2
3493	IGHA1
55320	MIS18BP1
79875	THSD4
9154	SLC28A1
84231	TRAF7
3886	KRT35
83990	BRIP1
23461	ABCA5
2584	GALK1
83889	WDR87
79168	LILRA6
1188	CLCNKB
493	ATP2B4
84676	TRIM63
255738	PCSK9
6919	TCEA2
3357	HTR2B
79833	GEMIN6
7444	VRK2
84657	LINC00852
55186	SLC25A36
6480	ST6GAL1
56128	PCDHB8
10318	TNIP1
8645	KCNK5
7942	TFEB
50640	PNPLA8
5644	PRSS1
53616	ADAM22
445	ASS1
138639	PTPDC1
6302	TSPAN31
54841	BIVM
1024	CDK8
84075	FSCB
597	BCL2A1
54475	NLE1
4927	NUP88
126069	ZNF491
6281	S100A10
55108	BSDC1
55734	ZFP64
6721	SREBF2
51141	INSIG2
3069	HDLBP
2960	GTF2E1
26018	LRIG1
56123	PCDHB13
7932	OR2H2
57541	ZNF398
2902	GRIN1
117196	MRGPRX4
7299	TYR
10645	CAMKK2
55596	ZCCHC8
114795	TMEM132B
121441	NEDD1
146223	CMTM4
5598	MAPK7
8689	KRT36
1442	CSH1
4868	NPHS1
284486	THEM5
54865	GPATCH4
23528	ZNF281
64960	MRPS15
57644	MYH7B
8566	PDXK
678	ZFP36L2
2110	ETFDH
6584	SLC22A5
9925	ZBTB5
728343	NXF2B
367	AR
4303	FOXO4
5406	PNLIP
93550	ZFAND4
341418	OR6C4
26253	CLEC4E
123041	SLC24A4
3705	ITPK1
51218	GLRX5
23060	ZNF609
10517	FBXW10
51629	SLC25A39
9744	ACAP1
728	C5AR1
148281	SYT6
23248	RPRD2
9261	MAPKAPK2
7398	USP1
22888	UBOX5
11190	CEP250
100874530	APOBEC3B-AS1
83746	L3MBTL2
390	RND3
26339	OR5K1
3550	IK
83443	SF3B5
51439	FAM8A1
2162	F13A1
5238	PGM3
51608	GET4
54809	SAMD9
8928	FOXH1
286097	MICU3
5533	PPP3CC
55234	SMU1
1831	TSC22D3
55526	DHTKD1
220965	FAM13C
6947	TCN1
56834	GPR137
10312	TCIRG1
11108	PRDM4
23479	ISCU
55270	NUDT15
84312	BRMS1L
5663	PSEN1
10948	STARD3
85285	KRTAP4-1
124751	KRBA2
117286	CIB3
26145	IRF2BP1
59348	ZNF350
147686	ZNF418
56957	OTUD7B
4520	MTF1
129285	PPP1R21
8802	SUCLG1
64343	AZI2
7366	UGT2B15
2690	GHR
84547	PGBD1
2146	EZH2
10922	FASTK
90990	KIFC2
55284	UBE2W
6998	TDGF1P3
7499	XG
399823	FOXI2
51371	POMP
22873	DZIP1
376267	RAB15
23604	DAPK2
1544	CYP1A2
1106	CHD2
9739	SETD1A
221191	PRSS54
57513	CASKIN2
11129	CLASRP
25818	KLK5
5802	PTPRS
9372	ZFYVE9
140880	CST11
9619	ABCG1
51586	MED15
5880	RAC2
4705	NDUFA10
9784	SNX17
130589	GALM
286749	STON1-GTF2A1L
7360	UGP2
55349	CHDH
1816	DRD5
154	ADRB2
3796	KIF2A
167838	TXLNB
84553	FAXC
611	OPN1SW
9883	POM121
29988	SLC2A8
158038	LINGO2
23586	DDX58
8409	UXT
64219	PJA1
81539	SLC38A1
3890	KRT84
114659	LRRC37B
11072	DUSP14
375341	C3orf62
6569	SLC34A1
8737	RIPK1
340419	RSPO2
55366	LGR4
727708	SNORD116-19
4155	MBP
28775	IGLV7-46
9901	SRGAP3
152518	NFXL1
5522	PPP2R2C
2245	FGD1
4761	NEUROD2
26577	PCOLCE2
831	CAST
161	AP2A2
144193	AMDHD1
2835	GPR12
9990	SLC12A6
25963	TMEM87A
302	ANXA2
51451	LCMT1
146556	C16orf89
64180	DPEP3
100885850	PTGES3L-AARSD1
81448	OR6K2
89866	SEC16B
728621	CCDC30
54596	L1TD1
150350	ENTHD1
5581	PRKCE
285346	ZNF852
23158	TBC1D9
91975	ZNF300
134860	TAAR9
54753	ZNF853
7743	ZNF189
26735	OR1L3
11046	SLC35D2
412	STS
79366	HMGN5
387640	SKIDA1
58529	MYOZ1
55800	SCN3B
220296	HEPACAM
120586	OR8I2
57558	USP35
92293	TMEM132C
5557	PRIM1
84698	CAPS2
26224	FBXL3
145567	TTC7B
619189	SERINC4
390598	SKOR1
5780	PTPN9
146225	CMTM2
117166	WFIKKN1
83659	TEKT1
10755	GIPC1
81492	RSPH6A
125965	COX6B2
79574	EPS8L3
126626	GABPB2
127602	DNAH14
441933	OR13G1
267002	PGBD2
3061	HCRTR1
23786	BCL2L13
84172	POLR1B
200576	PIKFYVE
84168	ANTXR1
3631	INPP4A
8553	BHLHE40
54510	PCDH18
84709	MGARP
132949	AASDH
90624	LYRM7
6678	SPARC
153657	TTC23L
29940	DSE
29777	ABT1
3605	IL17A
154865	IQUB
2791	GNG11
5862	RAB2A
56262	LRRC8A
55958	KLHL9
54880	BCOR
8573	CASK
63904	DUSP21
7582	ZNF33B
5979	RET
219899	TBCEL
93661	CAPZA3
894	CCND2
3225	HOXC9
93058	COQ10A
50616	IL22
6263	RYR3
10681	GNB5
54816	ZNF280D
